0,0,0,0,300
1,0.000107176655369,-7.91862284609e-11,0.0001,299.986762442
2,0.000228706191145,-6.3348968174e-10,0.000214353522225,299.973060181
3,0.00036458794527,-2.13802685383e-09,0.000343059937734,299.958893236
4,0.000514821233611,-5.06791277663e-09,0.000486118595511,299.94426163
5,0.000679405349958,-9.8982602904e-09,0.000643528822459,299.929165383
6,0.00085833956603,-1.71041793115e-08,0.000815289923404,299.913604518
7,0.00105162313147,-2.71607761022e-08,0.0010014011811,299.897579058
8,0.00125925527384,-4.05431525392e-08,0.00120186185622,299.881089028
9,0.00148123519865,-5.7726405385e-08,0.00141667118736,299.864134452
10,0.00171756208932,-7.91856255539e-08,0.00164582839107,299.846715355
11,0.00196823510721,-1.05395897384e-07,0.00188933266178,299.828831763
12,0.00223325339162,-1.36832297905e-07,0.00214718317191,299.810483704
13,0.00251261605977,-1.73969896106e-07,0.00241937907176,299.791671205
14,0.00280632220683,-2.17283752209e-07,0.00270591948958,299.772394293
15,0.00311437090588,-2.67248916934e-07,0.00300680353156,299.752652998
16,0.00343676120797,-3.2434043077e-07,0.00332203028183,299.73244735
17,0.00377349214208,-3.89033323245e-07,0.00365159880243,299.711777379
18,0.00412456271511,-4.61802612192e-07,0.00399550813337,299.690643116
19,0.00448997191194,-5.43123303024e-07,0.00435375729257,299.669044592
20,0.00486971869535,-6.33470387998e-07,0.00472634527591,299.646981841
21,0.00526380200611,-7.33318845487e-07,0.00511327105721,299.624454895
22,0.00567222076289,-8.4314363925e-07,0.00551453358822,299.601463789
23,0.00609497386236,-9.63419717696e-07,0.00593013179866,299.578008557
24,0.00653206017911,-1.09462201316e-06,0.00636006459618,299.554089234
25,0.00698347856568,-1.23722544118e-06,0.00680433086637,299.529705857
26,0.00744922785258,-1.39170489973e-06,0.00726292947279,299.504858462
27,0.00792930684825,-1.55853526855e-06,0.00773585925694,299.479547087
28,0.00842371433913,-1.73819140836e-06,0.00822311903828,299.45377177
29,0.00893244908958,-1.93114816015e-06,0.00872470761422,299.42753255
30,0.00945550984195,-2.13788034446e-06,0.00924062376013,299.400829466
31,0.00999289531652,-2.35886276064e-06,0.00977086622934,299.37366256
32,0.0105446042116,-2.59457018611e-06,0.0103154337531,299.346031872
33,0.0111106352033,-2.84547737565e-06,0.0108743250408,299.317937443
34,0.011690986946,-3.11205906066e-06,0.0114475387795,299.289379317
35,0.0122856580718,-3.39478994843e-06,0.0120350736344,299.260357537
36,0.0128946471908,-3.69414472139e-06,0.0126369282488,299.230872146
37,0.0135179528911,-4.01059803642e-06,0.0132531012436,299.200923189
38,0.0141555737389,-4.34462452409e-06,0.0138835912181,299.170510712
39,0.0148075082783,-4.69669878795e-06,0.0145283967493,299.139634761
40,0.0154737550312,-5.06729540376e-06,0.0151875163923,299.108295381
41,0.0161543124978,-5.45688891883e-06,0.01586094868,299.076492622
42,0.0168491791561,-5.86595385122e-06,0.0165486921235,299.04422653
